cloud_name,region_name,instance_type,vcpu_count,memory_gb,on_demand_price
AWS,eu-west-1,c4.4xlarge,16,30,0.905
AWS,eu-west-1,t2.2xlarge,8,32,0.4032
AWS,eu-west-1,i7ie.metal-48xl,192,1536,27.6
AWS,eu-west-1,r6g.16xlarge,64,512,3.6096
AWS,eu-west-1,i4g.xlarge,4,32,0.3404
AWS,eu-west-1,m5zn.xlarge,4,16,0.3682
AWS,eu-west-1,c7gd.2xlarge,8,16,0.412
AWS,eu-west-1,m7g.12xlarge,48,192,2.1828
AWS,eu-west-1,c7i.12xlarge,48,96,2.29824
AWS,eu-west-1,m8g.48xlarge,192,768,9.60384
AWS,eu-west-1,c7i.large,2,4,0.09576
AWS,eu-west-1,m8g.xlarge,4,16,0.20008
AWS,eu-west-1,r7gd.2xlarge,8,64,0.6048
AWS,eu-west-1,g3.4xlarge,16,122,1.21
AWS,eu-west-1,c7i.24xlarge,96,192,4.59648
AWS,eu-west-1,r6a.4xlarge,16,128,1.0152
AWS,eu-west-1,z1d.xlarge,4,32,0.416
AWS,eu-west-1,x2iedn.24xlarge,96,3072,24.009
AWS,eu-west-1,r6id.32xlarge,128,1024,10.752
AWS,eu-west-1,r5d.8xlarge,32,256,2.56
AWS,eu-west-1,x2iezn.metal,48,1536,12
AWS,eu-west-1,r6in.8xlarge,32,256,3.12624
AWS,eu-west-1,x1e.8xlarge,32,976,8
AWS,eu-west-1,r4.large,2,15,0.1482
AWS,eu-west-1,r5a.large,2,16,0.127
AWS,eu-west-1,r7i.16xlarge,64,512,4.7376
AWS,eu-west-1,r5.metal,96,768,6.768
AWS,eu-west-1,r5n.8xlarge,32,256,2.672
AWS,eu-west-1,m8g.medium,1,4,0.05002
AWS,eu-west-1,x1.16xlarge,64,976,8.003
AWS,eu-west-1,c7gn.metal,64,128,4.512
AWS,eu-west-1,r6gd.metal,64,512,4.096
AWS,eu-west-1,vt1.24xlarge,96,192,5.87294
AWS,eu-west-1,c7i-flex.8xlarge,32,64,1.45555
AWS,eu-west-1,g4dn.4xlarge,16,64,1.342
AWS,eu-west-1,r5ad.xlarge,4,32,0.292
AWS,eu-west-1,r7g.metal,64,512,3.8352
AWS,eu-west-1,g5.xlarge,4,16,1.123
AWS,eu-west-1,m7a.large,2,8,0.1292
AWS,eu-west-1,i3.8xlarge,32,244,2.752
AWS,eu-west-1,m7i-flex.16xlarge,64,256,3.41536
AWS,eu-west-1,c6i.8xlarge,32,64,1.4592
AWS,eu-west-1,m5.24xlarge,96,384,5.136
AWS,eu-west-1,r6gd.16xlarge,64,512,4.096
AWS,eu-west-1,m7i-flex.xlarge,4,16,0.21346
AWS,eu-west-1,r5b.metal,96,768,8.016
AWS,eu-west-1,c7a.large,2,4,0.11012
AWS,eu-west-1,u-6tb1.112xlarge,448,6144,61.1
AWS,eu-west-1,r7gd.large,2,16,0.1512
AWS,eu-west-1,r7a.xlarge,4,32,0.34052
AWS,eu-west-1,c5n.4xlarge,16,42,0.976
AWS,eu-west-1,m6a.16xlarge,64,256,3.0816
AWS,eu-west-1,r6idn.large,2,16,0.21762
AWS,eu-west-1,c6a.metal,192,384,7.87968
AWS,eu-west-1,m6id.4xlarge,16,64,1.0584
AWS,eu-west-1,r5d.12xlarge,48,384,3.84
AWS,eu-west-1,m7a.16xlarge,64,256,4.1344
AWS,eu-west-1,m5.8xlarge,32,128,1.712
AWS,eu-west-1,r6i.12xlarge,48,384,3.384
AWS,eu-west-1,r6g.8xlarge,32,256,1.8048
AWS,eu-west-1,r6i.large,2,16,0.141
AWS,eu-west-1,m4.10xlarge,40,160,2.22
AWS,eu-west-1,r6g.2xlarge,8,64,0.4512
AWS,eu-west-1,c7i-flex.2xlarge,8,16,0.36389
AWS,eu-west-1,c6gn.8xlarge,32,64,1.5616
AWS,eu-west-1,r5dn.8xlarge,32,256,2.976
AWS,eu-west-1,r7i.xlarge,4,32,0.2961
AWS,eu-west-1,vt1.6xlarge,24,48,1.46824
AWS,eu-west-1,c7gn.8xlarge,32,64,2.256
AWS,eu-west-1,r7a.24xlarge,96,768,8.17248
AWS,eu-west-1,r7a.48xlarge,192,1536,16.34496
AWS,eu-west-1,i4i.32xlarge,128,1024,12.1088
AWS,eu-west-1,m7a.12xlarge,48,192,3.1008
AWS,eu-west-1,t2.large,2,8,0.1008
AWS,eu-west-1,r6i.32xlarge,128,1024,9.024
AWS,eu-west-1,r7iz.xlarge,4,32,0.416
AWS,eu-west-1,r6a.large,2,16,0.1269
AWS,eu-west-1,m5n.24xlarge,96,384,6.384
AWS,eu-west-1,r7a.12xlarge,48,384,4.08624
AWS,eu-west-1,m7g.metal,64,256,2.9104
AWS,eu-west-1,m5.xlarge,4,16,0.214
AWS,eu-west-1,c7a.8xlarge,32,64,1.76192
AWS,eu-west-1,i4i.metal,128,1024,12.109
AWS,eu-west-1,p3.2xlarge,8,61,3.305
AWS,eu-west-1,p3.16xlarge,64,488,26.44
AWS,eu-west-1,c6gn.4xlarge,16,32,0.7808
AWS,eu-west-1,c5n.xlarge,4,10,0.244
AWS,eu-west-1,r7i.2xlarge,8,64,0.5922
AWS,eu-west-1,c5.12xlarge,48,96,2.304
AWS,eu-west-1,r5n.metal,96,768,8.016
AWS,eu-west-1,x2iezn.12xlarge,48,1536,12
AWS,eu-west-1,m6g.metal,64,256,2.752
AWS,eu-west-1,m7a.metal-48xl,192,768,12.4032
AWS,eu-west-1,x2iedn.16xlarge,64,2048,16.006
AWS,eu-west-1,m6id.2xlarge,8,32,0.5292
AWS,eu-west-1,c5a.2xlarge,8,16,0.344
AWS,eu-west-1,p2.xlarge,4,61,0.972
AWS,eu-west-1,c6in.16xlarge,64,128,4.0992
AWS,eu-west-1,m6idn.8xlarge,32,128,2.84544
AWS,eu-west-1,r5n.2xlarge,8,64,0.668
AWS,eu-west-1,x1.32xlarge,128,1952,16.006
AWS,eu-west-1,r6id.12xlarge,48,384,4.032
AWS,eu-west-1,r7gd.8xlarge,32,256,2.4192
AWS,eu-west-1,c6gd.metal,64,128,2.7904
AWS,eu-west-1,m7i-flex.2xlarge,8,32,0.42692
AWS,eu-west-1,c7gn.2xlarge,8,16,0.564
AWS,eu-west-1,m7a.24xlarge,96,384,6.2016
AWS,eu-west-1,i3en.12xlarge,48,384,6
AWS,eu-west-1,c5a.24xlarge,96,192,4.128
AWS,eu-west-1,t2.nano,1,0,0.0063
AWS,eu-west-1,x2idn.24xlarge,96,1536,12.0045
AWS,eu-west-1,m6idn.24xlarge,96,384,8.53632
AWS,eu-west-1,m5.2xlarge,8,32,0.428
AWS,eu-west-1,t4g.large,2,8,0.0736
AWS,eu-west-1,r5ad.16xlarge,64,512,4.672
AWS,eu-west-1,c5d.12xlarge,48,96,2.616
AWS,eu-west-1,r5d.24xlarge,96,768,7.68
AWS,eu-west-1,x2idn.32xlarge,128,2048,16.006
AWS,eu-west-1,r7gd.metal,64,512,4.8384
AWS,eu-west-1,d3.4xlarge,16,128,2.437
AWS,eu-west-1,i3en.24xlarge,96,768,12
AWS,eu-west-1,im4gn.8xlarge,32,128,3.20883
AWS,eu-west-1,r6idn.32xlarge,128,1024,13.92768
AWS,eu-west-1,d3.2xlarge,8,64,1.219
AWS,eu-west-1,m6id.16xlarge,64,256,4.2336
AWS,eu-west-1,m6gd.2xlarge,8,32,0.4032
AWS,eu-west-1,m8g.large,2,8,0.10004
AWS,eu-west-1,r6gd.large,2,16,0.128
AWS,eu-west-1,t4g.2xlarge,8,32,0.2944
AWS,eu-west-1,x2iezn.4xlarge,16,512,4
AWS,eu-west-1,c7a.4xlarge,16,32,0.88096
AWS,eu-west-1,m6in.8xlarge,32,128,2.48976
AWS,eu-west-1,g4dn.16xlarge,64,256,4.853
AWS,eu-west-1,r6id.metal,128,1024,10.752
AWS,eu-west-1,hpc7a.48xlarge,96,768,7.7252
AWS,eu-west-1,m7i.16xlarge,64,256,3.5952
AWS,eu-west-1,c5d.4xlarge,16,32,0.872
AWS,eu-west-1,im4gn.large,2,8,0.20055
AWS,eu-west-1,c6a.large,2,4,0.08208
AWS,eu-west-1,c6i.4xlarge,16,32,0.7296
AWS,eu-west-1,hpc7a.12xlarge,24,768,7.7252
AWS,eu-west-1,m5zn.2xlarge,8,32,0.7364
AWS,eu-west-1,g3.8xlarge,32,244,2.42
AWS,eu-west-1,r4.8xlarge,32,244,2.3712
AWS,eu-west-1,m7i.48xlarge,192,768,10.7856
AWS,eu-west-1,t3.xlarge,4,16,0.1824
AWS,eu-west-1,c5d.metal,96,192,5.232
AWS,eu-west-1,r5ad.2xlarge,8,64,0.584
AWS,eu-west-1,c6g.large,2,4,0.073
AWS,eu-west-1,c7gd.metal,64,128,3.296
AWS,eu-west-1,c7g.4xlarge,16,32,0.6202
AWS,eu-west-1,c7a.32xlarge,128,256,7.04768
AWS,eu-west-1,r6a.2xlarge,8,64,0.5076
AWS,eu-west-1,is4gen.xlarge,4,24,0.6375
AWS,eu-west-1,m7g.2xlarge,8,32,0.3638
AWS,eu-west-1,r5a.16xlarge,64,512,4.064
AWS,eu-west-1,c7a.xlarge,4,8,0.22024
AWS,eu-west-1,r8g.xlarge,4,32,0.26368
AWS,eu-west-1,t4g.micro,2,1,0.0092
AWS,eu-west-1,c6a.xlarge,4,8,0.16416
AWS,eu-west-1,m5dn.2xlarge,8,32,0.608
AWS,eu-west-1,m6id.xlarge,4,16,0.2646
AWS,eu-west-1,r7g.16xlarge,64,512,3.8352
AWS,eu-west-1,m5a.2xlarge,8,32,0.384
AWS,eu-west-1,i4i.large,2,16,0.189
AWS,eu-west-1,i3.4xlarge,16,122,1.376
AWS,eu-west-1,r6a.8xlarge,32,256,2.0304
AWS,eu-west-1,c7i.4xlarge,16,32,0.76608
AWS,eu-west-1,c6i.xlarge,4,8,0.1824
AWS,eu-west-1,c7i-flex.4xlarge,16,32,0.72778
AWS,eu-west-1,r5dn.large,2,16,0.186
AWS,eu-west-1,p2.8xlarge,32,488,7.776
AWS,eu-west-1,m6gd.metal,64,256,3.2256
AWS,eu-west-1,r5.2xlarge,8,64,0.564
AWS,eu-west-1,m5n.xlarge,4,16,0.266
AWS,eu-west-1,r6i.24xlarge,96,768,6.768
AWS,eu-west-1,z1d.large,2,16,0.208
AWS,eu-west-1,c6i.metal,128,256,5.8368
AWS,eu-west-1,r5n.24xlarge,96,768,8.016
AWS,eu-west-1,t3a.micro,2,1,0.0102
AWS,eu-west-1,x2iedn.8xlarge,32,1024,8.003
AWS,eu-west-1,r5.4xlarge,16,128,1.128
AWS,eu-west-1,t4g.small,2,2,0.0184
AWS,eu-west-1,c5n.18xlarge,72,192,4.392
AWS,eu-west-1,i4g.4xlarge,16,128,1.36159
AWS,eu-west-1,r5dn.16xlarge,64,512,5.952
AWS,eu-west-1,c6g.xlarge,4,8,0.1459
AWS,eu-west-1,c5d.24xlarge,96,192,5.232
AWS,eu-west-1,t3.2xlarge,8,32,0.3648
AWS,eu-west-1,c7g.metal,64,128,2.4806
AWS,eu-west-1,m5d.16xlarge,64,256,4.032
AWS,eu-west-1,c6a.16xlarge,64,128,2.62656
AWS,eu-west-1,c7a.24xlarge,96,192,5.28576
AWS,eu-west-1,c6id.8xlarge,32,64,1.8312
AWS,eu-west-1,m7g.medium,1,4,0.0455
AWS,eu-west-1,c8g.8xlarge,32,64,1.36448
AWS,eu-west-1,c8g.metal-24xl,96,192,4.09344
AWS,eu-west-1,i4i.4xlarge,16,128,1.514
AWS,eu-west-1,i7ie.xlarge,4,32,0.575
AWS,eu-west-1,m7i.large,2,8,0.11235
AWS,eu-west-1,m6idn.metal,128,512,11.38176
AWS,eu-west-1,vt1.3xlarge,12,24,0.73412
AWS,eu-west-1,t3a.nano,2,0,0.0051
AWS,eu-west-1,c6g.metal,64,128,2.3347
AWS,eu-west-1,c8g.metal-48xl,192,384,8.18688
AWS,eu-west-1,c5ad.16xlarge,64,128,3.136
AWS,eu-west-1,p2.16xlarge,64,732,15.552
AWS,eu-west-1,m8g.4xlarge,16,64,0.80032
AWS,eu-west-1,r8g.metal-24xl,96,768,6.32832
AWS,eu-west-1,r6g.12xlarge,48,384,2.7072
AWS,eu-west-1,t4g.xlarge,4,16,0.1472
AWS,eu-west-1,z1d.2xlarge,8,64,0.832
AWS,eu-west-1,c6gn.12xlarge,48,96,2.3424
AWS,eu-west-1,r5.large,2,16,0.141
AWS,eu-west-1,r5ad.8xlarge,32,256,2.336
AWS,eu-west-1,c6gn.2xlarge,8,16,0.3904
AWS,eu-west-1,d3en.8xlarge,32,128,5.13104
AWS,eu-west-1,d3en.4xlarge,16,64,2.566
AWS,eu-west-1,r7a.8xlarge,32,256,2.72416
AWS,eu-west-1,c8g.12xlarge,48,96,2.04672
AWS,eu-west-1,x2iedn.2xlarge,8,256,2.00075
AWS,eu-west-1,r6in.24xlarge,96,768,9.37872
AWS,eu-west-1,r6idn.xlarge,4,32,0.43524
AWS,eu-west-1,m6a.metal,192,768,9.2448
AWS,eu-west-1,i7ie.large,2,16,0.2875
AWS,eu-west-1,c5ad.8xlarge,32,64,1.568
AWS,eu-west-1,r6idn.2xlarge,8,64,0.87048
AWS,eu-west-1,r5d.4xlarge,16,128,1.28
AWS,eu-west-1,c6in.12xlarge,48,96,3.0744
AWS,eu-west-1,m6idn.xlarge,4,16,0.35568
AWS,eu-west-1,c7g.16xlarge,64,128,2.4806
AWS,eu-west-1,r7gd.xlarge,4,32,0.3024
AWS,eu-west-1,r6idn.12xlarge,48,384,5.22288
AWS,eu-west-1,r7iz.32xlarge,128,1024,13.312
AWS,eu-west-1,m5.large,2,8,0.107
AWS,eu-west-1,m7i.2xlarge,8,32,0.4494
AWS,eu-west-1,c5n.2xlarge,8,21,0.488
AWS,eu-west-1,h1.8xlarge,32,128,2.076
AWS,eu-west-1,x2iedn.32xlarge,128,4096,32.012
AWS,eu-west-1,r7i.48xlarge,192,1536,14.2128
AWS,eu-west-1,c4.8xlarge,36,60,1.811
AWS,eu-west-1,m6i.32xlarge,128,512,6.848
AWS,eu-west-1,m6a.8xlarge,32,128,1.5408
AWS,eu-west-1,r7iz.2xlarge,8,64,0.832
AWS,eu-west-1,c6id.12xlarge,48,96,2.7468
AWS,eu-west-1,g5.48xlarge,192,768,18.18233
AWS,eu-west-1,m7gd.2xlarge,8,32,0.4763
AWS,eu-west-1,r6idn.4xlarge,16,128,1.74096
AWS,eu-west-1,c5.4xlarge,16,32,0.768
AWS,eu-west-1,m6id.12xlarge,48,192,3.1752
AWS,eu-west-1,c7a.16xlarge,64,128,3.52384
AWS,eu-west-1,r5ad.24xlarge,96,768,7.008
AWS,eu-west-1,r6id.large,2,16,0.168
AWS,eu-west-1,r6idn.8xlarge,32,256,3.48192
AWS,eu-west-1,r6id.xlarge,4,32,0.336
AWS,eu-west-1,m5a.large,2,8,0.096
AWS,eu-west-1,r5b.xlarge,4,32,0.334
AWS,eu-west-1,r7iz.metal-32xl,128,1024,13.312
AWS,eu-west-1,m5n.metal,96,384,6.384
AWS,eu-west-1,r7a.large,2,16,0.17026
AWS,eu-west-1,c7gd.8xlarge,32,64,1.648
AWS,eu-west-1,c8g.medium,1,2,0.04264
AWS,eu-west-1,r5d.xlarge,4,32,0.32
AWS,eu-west-1,m7i.metal-48xl,192,768,10.7856
AWS,eu-west-1,c7g.large,2,4,0.0775
AWS,eu-west-1,c8g.4xlarge,16,32,0.68224
AWS,eu-west-1,r6g.4xlarge,16,128,0.9024
AWS,eu-west-1,c6g.12xlarge,48,96,1.751
AWS,eu-west-1,i3.xlarge,4,30,0.344
AWS,eu-west-1,x1e.xlarge,4,122,1
AWS,eu-west-1,c7g.8xlarge,32,64,1.2403
AWS,eu-west-1,i3en.2xlarge,8,64,1
AWS,eu-west-1,r6id.8xlarge,32,256,2.688
AWS,eu-west-1,r8g.16xlarge,64,512,4.21888
AWS,eu-west-1,r6a.48xlarge,192,1536,12.1824
AWS,eu-west-1,r6in.12xlarge,48,384,4.68936
AWS,eu-west-1,r5a.24xlarge,96,768,6.096
AWS,eu-west-1,c8g.48xlarge,192,384,8.18688
AWS,eu-west-1,r7g.large,2,16,0.1199
AWS,eu-west-1,x1e.4xlarge,16,488,4
AWS,eu-west-1,r7a.16xlarge,64,512,5.44832
AWS,eu-west-1,m6g.large,2,8,0.086
AWS,eu-west-1,m5zn.large,2,8,0.1841
AWS,eu-west-1,i3en.xlarge,4,32,0.5
AWS,eu-west-1,m5ad.24xlarge,96,384,5.52
AWS,eu-west-1,hpc7g.8xlarge,32,128,1.8059
AWS,eu-west-1,g5.12xlarge,48,192,6.33167
AWS,eu-west-1,c7i.xlarge,4,8,0.19152
AWS,eu-west-1,hpc7a.96xlarge,192,768,7.7252
AWS,eu-west-1,c4.large,2,3,0.113
AWS,eu-west-1,m5a.12xlarge,48,192,2.304
AWS,eu-west-1,r5ad.12xlarge,48,384,3.504
AWS,eu-west-1,r7iz.12xlarge,48,384,4.992
AWS,eu-west-1,m5.16xlarge,64,256,3.424
AWS,eu-west-1,m6a.24xlarge,96,384,4.6224
AWS,eu-west-1,m7gd.medium,1,4,0.0595
AWS,eu-west-1,r7i.metal-48xl,192,1536,14.2128
AWS,eu-west-1,c6gd.large,2,4,0.0872
AWS,eu-west-1,c6g.2xlarge,8,16,0.2918
AWS,eu-west-1,r6in.metal,128,1024,12.50496
AWS,eu-west-1,r6g.xlarge,4,32,0.2256
AWS,eu-west-1,m7a.8xlarge,32,128,2.0672
AWS,eu-west-1,i7ie.48xlarge,192,1536,27.6
AWS,eu-west-1,m6i.16xlarge,64,256,3.424
AWS,eu-west-1,c7i-flex.12xlarge,48,96,2.18333
AWS,eu-west-1,c6a.24xlarge,96,192,3.93984
AWS,eu-west-1,c5a.large,2,4,0.086
AWS,eu-west-1,g4dn.12xlarge,48,192,4.362
AWS,eu-west-1,m7g.large,2,8,0.091
AWS,eu-west-1,r6i.metal,128,1024,9.024
AWS,eu-west-1,r6id.16xlarge,64,512,5.376
AWS,eu-west-1,m7a.32xlarge,128,512,8.2688
AWS,eu-west-1,inf1.24xlarge,96,192,5.26
AWS,eu-west-1,r5ad.4xlarge,16,128,1.168
AWS,eu-west-1,g5.16xlarge,64,256,4.57237
AWS,eu-west-1,m5n.large,2,8,0.133
AWS,eu-west-1,c7a.medium,1,2,0.05506
AWS,eu-west-1,c6a.12xlarge,48,96,1.96992
AWS,eu-west-1,c7g.12xlarge,48,96,1.8605
AWS,eu-west-1,z1d.metal,48,384,4.992
AWS,eu-west-1,r6gd.4xlarge,16,128,1.024
AWS,eu-west-1,i3.metal,72,512,5.504
AWS,eu-west-1,m7g.16xlarge,64,256,2.9104
AWS,eu-west-1,r8g.large,2,16,0.13184
AWS,eu-west-1,r7a.medium,1,8,0.08513
AWS,eu-west-1,m5dn.large,2,8,0.152
AWS,eu-west-1,c6gn.large,2,4,0.0976
AWS,eu-west-1,u-12tb1.112xlarge,448,12288,122.2
AWS,eu-west-1,i3.2xlarge,8,61,0.688
AWS,eu-west-1,r7g.medium,1,8,0.0599
AWS,eu-west-1,r6idn.24xlarge,96,768,10.44576
AWS,eu-west-1,r5.8xlarge,32,256,2.256
AWS,eu-west-1,c6g.4xlarge,16,32,0.5837
AWS,eu-west-1,u-18tb1.112xlarge,448,18432,183.3
AWS,eu-west-1,t3a.2xlarge,8,32,0.3264
AWS,eu-west-1,m6in.24xlarge,96,384,7.46928
AWS,eu-west-1,h1.4xlarge,16,64,1.038
AWS,eu-west-1,t3.nano,2,0,0.0057
AWS,eu-west-1,m7g.xlarge,4,16,0.1819
AWS,eu-west-1,c7a.metal-48xl,192,384,10.57152
AWS,eu-west-1,r6idn.16xlarge,64,512,6.96384
AWS,eu-west-1,z1d.3xlarge,12,96,1.248
AWS,eu-west-1,c8g.xlarge,4,8,0.17056
AWS,eu-west-1,inf1.xlarge,4,8,0.254
AWS,eu-west-1,m6in.2xlarge,8,32,0.62244
AWS,eu-west-1,c6in.xlarge,4,8,0.2562
AWS,eu-west-1,inf2.48xlarge,192,768,16.22658
AWS,eu-west-1,r7a.32xlarge,128,1024,10.89664
AWS,eu-west-1,r6i.16xlarge,64,512,4.512
AWS,eu-west-1,g3.16xlarge,64,488,4.84
AWS,eu-west-1,m6g.4xlarge,16,64,0.688
AWS,eu-west-1,r5d.16xlarge,64,512,5.12
AWS,eu-west-1,m5d.large,2,8,0.126
AWS,eu-west-1,im4gn.2xlarge,8,32,0.80221
AWS,eu-west-1,m5a.xlarge,4,16,0.192
AWS,eu-west-1,m6idn.12xlarge,48,192,4.26816
AWS,eu-west-1,r8g.metal-48xl,192,1536,12.65664
AWS,eu-west-1,im4gn.4xlarge,16,64,1.60442
AWS,eu-west-1,m7gd.12xlarge,48,192,2.8577
AWS,eu-west-1,u-6tb1.56xlarge,224,6144,51.92818
AWS,eu-west-1,hpc7a.24xlarge,48,768,7.7252
AWS,eu-west-1,c5.18xlarge,72,144,3.456
AWS,eu-west-1,m6a.48xlarge,192,768,9.2448
AWS,eu-west-1,m7i.xlarge,4,16,0.2247
AWS,eu-west-1,m7gd.xlarge,4,16,0.2381
AWS,eu-west-1,m6in.large,2,8,0.15561
AWS,eu-west-1,i4i.8xlarge,32,256,3.027
AWS,eu-west-1,r6g.medium,1,8,0.0564
AWS,eu-west-1,c6gd.12xlarge,48,96,2.0928
AWS,eu-west-1,c6g.medium,1,2,0.0365
AWS,eu-west-1,h1.16xlarge,64,256,4.152
AWS,eu-west-1,im4gn.xlarge,4,16,0.4011
AWS,eu-west-1,c5ad.large,2,4,0.098
AWS,eu-west-1,i4i.xlarge,4,32,0.378
AWS,eu-west-1,r6id.24xlarge,96,768,8.064
AWS,eu-west-1,c7i.metal-48xl,192,384,9.19296
AWS,eu-west-1,x2gd.8xlarge,32,512,3.2
AWS,eu-west-1,r7iz.metal-16xl,64,512,6.656
AWS,eu-west-1,r5dn.metal,96,768,8.928
AWS,eu-west-1,p3.8xlarge,32,244,13.22
AWS,eu-west-1,t3a.small,2,2,0.0204
AWS,eu-west-1,c6gd.8xlarge,32,64,1.3952
AWS,eu-west-1,c7g.2xlarge,8,16,0.3101
AWS,eu-west-1,t3a.xlarge,4,16,0.1632
AWS,eu-west-1,c6a.2xlarge,8,16,0.32832
AWS,eu-west-1,i3.16xlarge,64,488,5.504
AWS,eu-west-1,m6id.32xlarge,128,512,8.4672
AWS,eu-west-1,inf2.xlarge,4,16,0.94775
AWS,eu-west-1,m6idn.large,2,8,0.17784
AWS,eu-west-1,x1e.16xlarge,64,1952,16
AWS,eu-west-1,c6gd.xlarge,4,8,0.1744
AWS,eu-west-1,c5d.9xlarge,36,72,1.962
AWS,eu-west-1,c7i.metal-24xl,96,192,4.59648
AWS,eu-west-1,c7gn.large,2,4,0.141
AWS,eu-west-1,c7gd.12xlarge,48,96,2.472
AWS,eu-west-1,m6id.8xlarge,32,128,2.1168
AWS,eu-west-1,r5n.4xlarge,16,128,1.336
AWS,eu-west-1,r5.xlarge,4,32,0.282
AWS,eu-west-1,m8g.8xlarge,32,128,1.60064
AWS,eu-west-1,r7gd.16xlarge,64,512,4.8384
AWS,eu-west-1,c5d.18xlarge,72,144,3.924
AWS,eu-west-1,c5d.xlarge,4,8,0.218
AWS,eu-west-1,r7i.24xlarge,96,768,7.1064
AWS,eu-west-1,m5zn.6xlarge,24,96,2.2092
AWS,eu-west-1,m7i-flex.12xlarge,48,192,2.56152
AWS,eu-west-1,i7ie.12xlarge,48,384,6.9
AWS,eu-west-1,r7gd.medium,1,8,0.0756
AWS,eu-west-1,m5n.8xlarge,32,128,2.128
AWS,eu-west-1,m6in.4xlarge,16,64,1.24488
AWS,eu-west-1,m5n.16xlarge,64,256,4.256
AWS,eu-west-1,m6in.32xlarge,128,512,9.95904
AWS,eu-west-1,c6id.2xlarge,8,16,0.4578
AWS,eu-west-1,g4ad.8xlarge,32,128,1.936
AWS,eu-west-1,m4.xlarge,4,16,0.222
AWS,eu-west-1,c6g.8xlarge,32,64,1.1674
AWS,eu-west-1,m7gd.large,2,8,0.1191
AWS,eu-west-1,c5.9xlarge,36,72,1.728
AWS,eu-west-1,r7g.2xlarge,8,64,0.4794
AWS,eu-west-1,c6in.large,2,4,0.1281
AWS,eu-west-1,c6gd.4xlarge,16,32,0.6976
AWS,eu-west-1,c7i.16xlarge,64,128,3.06432
AWS,eu-west-1,c6a.8xlarge,32,64,1.31328
AWS,eu-west-1,m6gd.12xlarge,48,192,2.4192
AWS,eu-west-1,m6idn.32xlarge,128,512,11.38176
AWS,eu-west-1,c5ad.xlarge,4,8,0.196
AWS,eu-west-1,d3en.6xlarge,24,96,3.848
AWS,eu-west-1,r6id.4xlarge,16,128,1.344
AWS,eu-west-1,r4.4xlarge,16,122,1.1856
AWS,eu-west-1,r6i.8xlarge,32,256,2.256
AWS,eu-west-1,c6in.metal,128,256,8.1984
AWS,eu-west-1,c6id.large,2,4,0.11445
AWS,eu-west-1,c6g.16xlarge,64,128,2.3347
AWS,eu-west-1,m5ad.large,2,8,0.115
AWS,eu-west-1,m5ad.8xlarge,32,128,1.84
AWS,eu-west-1,t4g.nano,2,0,0.0046
AWS,eu-west-1,m6in.metal,128,512,9.95904
AWS,eu-west-1,m6gd.xlarge,4,16,0.2016
AWS,eu-west-1,m7gd.4xlarge,16,64,0.9526
AWS,eu-west-1,r5.16xlarge,64,512,4.512
AWS,eu-west-1,c6gd.16xlarge,64,128,2.7904
AWS,eu-west-1,c6id.4xlarge,16,32,0.9156
AWS,eu-west-1,h1.2xlarge,8,32,0.519
AWS,eu-west-1,r6in.xlarge,4,32,0.39078
AWS,eu-west-1,m5a.4xlarge,16,64,0.768
AWS,eu-west-1,c7i-flex.xlarge,4,8,0.18194
AWS,eu-west-1,r7iz.large,2,16,0.208
AWS,eu-west-1,c5ad.2xlarge,8,16,0.392
AWS,eu-west-1,is4gen.large,2,12,0.31875
AWS,eu-west-1,c5.2xlarge,8,16,0.384
AWS,eu-west-1,z1d.12xlarge,48,384,4.992
AWS,eu-west-1,r6a.16xlarge,64,512,4.0608
AWS,eu-west-1,x2gd.medium,1,16,0.1
AWS,eu-west-1,i4g.8xlarge,32,256,2.72319
AWS,eu-west-1,m5dn.24xlarge,96,384,7.296
AWS,eu-west-1,inf2.24xlarge,96,384,8.11329
AWS,eu-west-1,m5zn.12xlarge,48,192,4.4184
AWS,eu-west-1,m6g.16xlarge,64,256,2.752
AWS,eu-west-1,hpc7g.4xlarge,16,128,1.8059
AWS,eu-west-1,c7gd.4xlarge,16,32,0.824
AWS,eu-west-1,m6g.12xlarge,48,192,2.064
AWS,eu-west-1,r5a.12xlarge,48,384,3.048
AWS,eu-west-1,r7a.metal-48xl,192,1536,16.34496
AWS,eu-west-1,r6i.xlarge,4,32,0.282
AWS,eu-west-1,m6g.8xlarge,32,128,1.376
AWS,eu-west-1,is4gen.medium,1,6,0.15938
AWS,eu-west-1,i4g.2xlarge,8,64,0.6808
AWS,eu-west-1,c8g.2xlarge,8,16,0.34112
AWS,eu-west-1,t2.xlarge,4,16,0.2016
AWS,eu-west-1,c7i.48xlarge,192,384,9.19296
AWS,sa-east-1,m5zn.xlarge,4,16,0.5265
AWS,sa-east-1,c6in.4xlarge,16,32,1.3944
AWS,sa-east-1,i3.4xlarge,16,122,1.992
AWS,sa-east-1,r6g.large,2,16,0.1608
AWS,sa-east-1,r5b.large,2,16,0.237
AWS,sa-east-1,c5.12xlarge,48,96,3.144
AWS,sa-east-1,c5a.2xlarge,8,16,0.472
AWS,sa-east-1,r6i.16xlarge,64,512,6.432
AWS,sa-east-1,r5b.4xlarge,16,128,1.896
AWS,sa-east-1,r7g.xlarge,4,32,0.3409
AWS,sa-east-1,m7gd.large,2,8,0.1701
AWS,sa-east-1,i3en.3xlarge,12,96,2.16
